Description,Revenue,UniqueCustomers,Slope,popularity_score
SMALL GLASS SUNDAE DISH CLEAR,984.47,41,0.6071305830866264,29756.69461860427
SMALL HAMMERED SILVER CANDLEPOT,1143.31,41,0.03374009855813106,1920.4828817947525
SMALL HANGING GLASS+ZINC LANTERN,62.349999999999994,8,-1.278740157480315,-170.9071543156568
SMALL HANGING IVORY/RED WOOD BIRD,1305.25,102,0.004692093556724638,102120.81004076015
SMALL HEART FLOWERS HOOK,1561.6999999999998,70,-0.18536018097184237,-228613.57556753667
SMALL HEART MEASURING SPOONS,2759.2599999999998,147,-0.004799740993466521,-16096636.834020358
SMALL IVORY HEART WALL ORGANISER,5219.1,116,-3.3911006179713192,-1120695872.767631
SMALL JEWELLERY STAND,132.0,6,0.0,0.0
SMALL KITCHEN FLOWER POTS PLAQUE,331.5,12,-0.5973114497850723,-621.4362660417438
SMALL LICORICE DES PINK BOWL,437.2,34,-0.5412955541056945,-6045.968897838124
SMALL MARSHMALLOWS PINK BOWL,1991.36,167,-0.23257785005581938,-3787010875.469324
SMALL MEDINA STAMPED METAL BOWL,622.3,28,-0.17376827896512928,-1559.428565081243
SMALL PARISIENNE HEART PHOTO FRAME,2244.2200000000003,106,1.5812023669287463,86631834.47927219
SMALL PARLOUR FRAME,106.98,2,0.0,0.0
SMALL PARLOUR PICTURE FRAME,462.45,31,-0.00010373443983399528,-0.9207908389179107
SMALL PINK GLASS SUNDAE DISH,478.71999999999997,27,-2.241477441745165,-14067.549228006183
SMALL PINK MAGIC CHRISTMAS TREE,282.38,31,1.002244897959184,5432.266001869938
SMALL POLKADOT CHOCOLATE GIFT BAG,819.64,33,0.9218071792050615,17547.766266497354
SMALL POP BOX FUNKY MONKEY,353.97999999999996,21,0.1483788682618377,388.6844510864176
"SMALL POP BOX,FUNKY MONKEY",216.47,9,2.262480296708391,1154.8263621662463
SMALL POPCORN HOLDER,17055.15,229,2.792048096251944,143450920654487.7
SMALL PURPLE BABUSHKA NOTEBOOK,1190.51,111,-0.003478334820011167,-162814.27684172086
SMALL RED BABUSHKA NOTEBOOK,1352.17,121,0.05165113816009141,7122395.668009067
SMALL RED RETROSPOT MUG IN BOX,2358.15,63,0.4918734697998438,470071.57494534564
SMALL RED RETROSPOT WINDMILL,3766.93,123,0.7144730841900843,332103686.83646345
SMALL REGAL  SILVER CANDLEPOT,840.33,19,4.188784782900931,21527.76447696041
SMALL ROUND CUT GLASS CANDLESTICK,770.29,15,2.020158835208472,6500.249917544587
SMALL SILVER FLOWER CANDLE POT,875.38,36,-0.4192966032007085,-11346.309601492145
SMALL SILVER TRELLIS CANDLEPOT,690.1,28,1.2231413612565445,12172.61438274116
SMALL SINGLE FLAME CANDLE HOLDER,11.55,5,0.012917398945518455,0.24028158202987712
SMALL SKULL WINDMILL,645.61,32,0.5494158836555147,7489.2337275930795
SMALL SQUARE CUT GLASS CANDLESTICK,1106.54,18,0.5678870854955652,3493.7951928924454
SMALL STRIPES CHOCOLATE GIFT BAG,594.51,26,-2.5459045611345354,-18038.943460040966
SMALL TAHITI BEACH BAG,18.6,1,0.0,0.0
SMALL TALL CAMPHOR WOOD TOADSTOOL,217.89000000000001,22,-0.29442540322580657,-522.2177759891987
SMALL WHITE HEART OF WICKER,8473.27,379,-0.44300911779192464,-1.829327171397011e+19
SMALL WHITE RETROSPOT MUG IN BOX,1388.05,65,-0.1693549757417219,-115273.00287084273
SMALL WHITE/PINK ROSE ART FLOWER,127.57,9,2.461895424836601,740.5464820850822
SMALL YELLOW BABUSHKA NOTEBOOK,758.98,99,-0.03648218962171092,-346886.2287614814
SMALL ZINC HEART WALL ORGANISER,5416.18,32,14.479452363090777,1655812.4764418956
SMALL ZINC/GLASS CANDLEHOLDER,78.92999999999999,7,-0.47369323915237155,-72.85981851988835
SMALLFOLKART BAUBLE CHRISTMAS DEC,361.81,8,-1.1500549450549447,-891.9502612868805
SMOKEY GREY COLOUR D.O.F. GLASS,207.39,23,-0.1026209279368214,-190.57042724529654
SMOKEY GREY COLOUR GLASS,85.92,11,0.059182652210175164,14.50802277991778
SNACK TRAY HAPPY FOREST,236.87,21,0.17196143250688706,301.43071428813215
SNACK TRAY I LOVE LONDON,362.65,23,0.5051445988091864,1640.344829968063
SNACK TRAY PAISLEY PARK,367.35,23,0.5290222222222223,1740.1461232139307
SNACK TRAY RED GINGHAM,125.72,12,0.16036363636363635,63.27359201633517
SNACK TRAY RED VINTAGE DOILY,400.04,29,0.08951515151515148,568.051667831634
SNOWFLAKE PORTABLE TABLE LIGHT,1563.55,67,-0.3031466701344301,-281238.31137092295
SNOWSTORM PHOTO FRAME FRIDGE MAGNET,500.90999999999997,41,0.08109478705752217,2022.3332909581443
SOAP DISH BROCANTE,2076.63,78,-0.3348402007514665,-1177134.6933531568
SOFT PINK ROSE TOWEL,952.83,11,-0.47274467956937427,-1285.173047806503
SOLDIERS EGG CUP,10938.31,198,1.8259324054169341,3134632160534.7925
SOMBRERO,5716.85,40,9.23125828005299,2388499.230902192
SPACE BOY CHILDRENS CUP,145.76,6,0.0,0.0
SPACE CADET BLACK,65.49,10,0.20293349168646077,34.47113394247119
SPACE CADET RED,172.2,20,0.694532497149373,804.5988758407877
SPACE CADET WHITE,119.03,14,0.15968459752321984,72.18002926874763
SPACE FROG,233.52,15,0.19725177304964536,192.41338283345084
SPACE OWL,319.5,21,0.10399909682080918,245.89336968912437
SPACEBOY BABY GIFT SET,7758.7,111,-2.127924977499056,-649132456.8303344
SPACEBOY BEAKER,3117.34,107,0.6295359444173119,52701383.468670994
SPACEBOY BIRTHDAY CARD,3397.65,235,-0.06989943808838515,-1267457296360.6562
SPACEBOY CHILDRENS BOWL,2899.1,126,0.23611623403568638,112426159.06287342
SPACEBOY CHILDRENS CUP,2558.82,113,0.560343855833103,68213097.93317655
SPACEBOY CHILDRENS EGG CUP,1624.63,111,-0.10791631000467648,-6893338.546460417
SPACEBOY GIFT WRAP,2683.84,149,-0.19289168336673346,-761342744.1306129
SPACEBOY LUNCH BOX,25740.469999999998,323,-0.3804642476551615,-2.294920422961127e+17
SPACEBOY MINI BACKPACK,4726.59,158,-0.9451926517928348,-15492179612.31189
SPACEBOY MINI RUCKSACK,53.95,4,0.592857142857143,46.828715607142875
SPACEBOY ROCKET LOLLY MAKERS,1485.43,71,0.8529545769686665,1100674.0841943305
SPACEBOY TV DINNER TRAY,1636.27,71,-0.15837334175615916,-225121.87373108987
SPACEBOY WALL ART,885.9000000000001,12,53.945454545454545,149986.36517720882
SPOTS ON RED BOOKCOVER TAPE,6.72,5,-0.23470588235294115,-2.5401342663529416
SPOTTED WHITE NATURAL SEED NECKLACE,72.0,7,0.9116022099447516,127.90474667403326
SPOTTY BUNTING,42548.13,572,0.47385975899271354,9.575163913331013e+27
SPOTTY PINK DUCK DOORSTOP,1295.21,51,0.2091494382155034,34980.32452716319
SPRIG LAVENDER ARTIFICIAL FLOWER,160.48,10,-3.3336585365853657,-1387.6146638236398
SQUARE CHERRY BLOSSOM CABINET,719.5500000000001,16,1.240202702702702,4100.49808583638
SQUARE FLOOR CUSHION VINTAGE RED,687.95,14,-0.3781352715679204,-987.8742299718915
SQUARE METAL CANDLEHOLDER BASE,36.519999999999996,5,-0.21099099099099117,-12.409609244900913
SQUARE MINI PORTRAIT FRAME,558.12,39,-0.04134997018993267,-949.5492772019751
SQUARECUSHION COVER PINK UNION FLAG,506.34000000000003,24,1.1674934725848565,5822.656124015799
SQUARECUSHION COVER PINK UNION JACK,581.23,28,0.9871886133549685,8274.530173748475
ST GEORGE SET OF 10 PARTY LIGHTS,5.9,2,0.0,0.0
ST TROPEZ NECKLACE,224.12,7,-0.26436902485659647,-115.46224008916978
STANDING FAIRY POLE SUPPORT,280.2,17,2.6990061266167458,3822.5013637327093
STAR  T-LIGHT HOLDER,271.68,16,0.48111554720526073,600.6064922794318
STAR DECORATION PAINTED ZINC,1234.6699999999998,95,0.062147522935779825,656568.1466099544
STAR DECORATION RUSTIC,1134.45,68,-0.014200565854621452,-10514.62044979301
STAR PORTABLE TABLE LIGHT,890.6,29,-0.8637727272727272,-12203.096564699055
STAR T-LIGHT HOLDER WILLIE WINKIE,2009.95,86,0.6134577533017185,4474462.135655152
STAR WOODEN CHRISTMAS DECORATION,2427.25,128,1.0441231368391568,503651265.43231434
STAR WREATH DECORATION WITH BELL,2139.67,96,0.10991870479912484,2213686.798235783
STARFISH SOAP DISH,189.75,12,-0.49242051052395847,-293.2446790406116
STARS GIFT TAPE,725.42,83,0.10496455093176409,207598.89867406533
STEEL SWEETHEART ROUND TABLE CREAM,699.63,15,3.9683628318584088,11597.652033011633
STOOL HOME SWEET HOME,2873.08,88,-1.071165103830531,-13513269.20820837
STOP FOR TEA WALL ART,2572.7,40,-1.9118896925858955,-222617.5427336904
STORAGE TIN HOME SWEET HOME,621.4399999999999,36,-0.006401328667180717,-122.97193181459545
STORAGE TIN VINTAGE DOILEY,23.13,2,0.0,0.0
STORAGE TIN VINTAGE DOILY,3751.02,125,0.3344870712767862,187333031.21691123
STORAGE TIN VINTAGE LEAF,2010.1299999999999,89,0.048998815823557654,475727.9946809856
STRAWBERRIES  DESIGN FLANNEL,373.34,28,-0.14167522713194305,-762.7700375462977
STRAWBERRY   PICNIC BAG,4901.8,147,0.14520499165577141,865091115.7104275
STRAWBERRY BATH SPONGE,1749.18,83,-0.07970987530992386,-380136.4379867326
STRAWBERRY CERAMIC TRINKET BOX,14130.08,297,-0.8099535013605397,-2.2502574067298204e+16
STRAWBERRY CERAMIC TRINKET POT,2133.72,58,0.5076105171915632,272548.48912469397
STRAWBERRY CHARLOTTE BAG,12552.4,231,0.4605492758147232,21072358463504.68
STRAWBERRY DREAM CHILDS UMBRELLA,273.81,31,-0.9065565706254394,-4764.50135860753
STRAWBERRY FAIRY CAKE TEAPOT,4147.7300000000005,87,0.08208347456141388,1359032.4239646986
STRAWBERRY HONEYCOMB  GARLAND,1610.92,56,-1.4331206196556967,-480117.00352120964
STRAWBERRY LUNCH BOX WITH CUTLERY,9748.130000000001,234,-0.28218647235072064,-13345837412340.393
STRAWBERRY RAFFIA FOOD COVER,2228.09,78,-0.42748198498569545,-1612426.7303291624
STRAWBERRY SHOPPER BAG,3564.48,151,-0.46871735984844864,-2973053195.4796944
STRAWBRY SCENTED VOTIVE CANDLE,267.45,17,0.10139090309822017,137.062055724669
"STRING OF 8 BUTTERFLIES,PINK",41.25,6,4.125000000000002,301.44217640625027
STRING OF STARS CARD HOLDER,250.22,12,0.6944179894179893,545.3247446708656
STRIPES DESIGN MONKEY DOLL,118.73,11,-0.2595272727272727,-87.91500547228496
STRIPES DESIGN TEDDY,145.35,21,-0.09972772277227725,-107.26976438475846
STRIPEY CHOCOLATE NESTING BOXES,1070.26,34,-0.11484771877442665,-3140.2408797103612
STRIPY DESIGN SHOWER CAP,70.57,13,0.9998245614035091,243.58403805944073
SUKI  SHOULDER BAG,6298.61,122,-0.16105622501724168,-113796740.6251043
SUMMER BUTTERFLIES BAG CHARM,134.53,1,-0.3455714285714286,-51.138696714285715
SUMMER DAISIES BAG CHARM,417.96,12,-0.36053986876118527,-472.93367487261435
SUMMER FUN DESIGN SHOWER CAP,116.33,16,0.9288235294117648,496.4870203806679
SUNFLOWER DECORATIVE PARASOL,895.46,14,-1.3639586474262326,-4638.152101021211
SUNJAR LED NIGHT NIGHT LIGHT,48.39,1,0.0,0.0
SUNSET CHECK HAMMOCK,1657.42,34,0.7945782664223443,33645.001533834
SUNSET COLOUR CHUNKY KNITTED THROW,720.93,13,-1.3454311657242277,-3348.5708225059893
SWALLOW SQUARE TISSUE BOX,739.5699999999999,104,0.20916130553607273,3121043.9650406414
SWALLOW WOODEN CHRISTMAS DECORATION,1415.31,103,0.11886984349173435,3085814.656303309
SWALLOWS GREETING CARD,2247.97,180,-0.09364806178020849,-5942547103.899224
SWEET HEART CAKE CARRIER,795.5799999999999,42,-0.41403113478082754,-18038.88269776894
SWEET PUDDING STICKER SHEET,95.52999999999999,14,-0.11247570332480815,-40.80337507575092
SWEETHEART 3 TIER CAKE STAND,3371.58,100,-0.23103765696175638,-10734572.570284752
SWEETHEART BIRD HOUSE,3082.71,76,15.52221712351739,66946903.949744895
SWEETHEART CAKESTAND 3 TIER,9697.25,253,-1.090266608458558,-313711650958873.6
SWEETHEART CARRY-ALL BASKET,76.44,4,-3.3600000000000003,-376.03710144000013
SWEETHEART CERAMIC TRINKET BOX,7628.53,216,-0.1964268946934066,-1307560533337.2832
SWEETHEART CREAM STEEL TABLE RECT,618.66,17,1.8321689683184403,5729.189774186091
SWEETHEART RECIPE BOOK STAND,8578.0,171,0.8038435159333082,82548030680.45035
SWEETHEART WALL TIDY,1007.0799999999999,41,4.716441842568162,236471.3584904511
SWEETHEART WIRE FRUIT BOWL,1631.58,71,0.21332928606119467,302370.55650866317
SWEETHEART WIRE MAGAZINE RACK,2784.9,115,-0.26169842144077377,-41953625.90725784
SWEETHEART WIRE WALL TIDY,2315.33,81,0.15676142868045492,817823.5450546225
SWEETIES  STICKERS,277.24,27,-0.5500225594749797,-1999.120129309705
SWIRLY CIRCULAR RUBBERS IN BAG,178.97,30,0.08795534994567696,274.6774795911136
SWISS CHALET TREE DECORATION,598.82,65,-0.0783571175098854,-23009.081564219134
SWISS ROLL TOWEL PINK  SPOTS,1913.69,22,-5.767701594533029,-89849.04057781374
"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1652.27,47,-0.0963286816227993,-14037.599138555306
"SWISS ROLL TOWEL, PINK  SPOTS",971.4399999999999,19,-13.438355263157899,-79840.47611893057
T-LIGHT GLASS FLUTED ANTIQUE,9963.88,185,1.4649562434626056,663590096222.3167
T-LIGHT HOLDER HANGING LACE,832.51,64,-0.3492176733201772,-129603.73680498166
T-LIGHT HOLDER HANGING LOVE BIRD,2055.27,84,-0.6062672505413895,-3736960.8275617906
T-LIGHT HOLDER SILVER HEART HANDLE,399.71,23,0.014821618743343956,53.04841470269287
T-LIGHT HOLDER SILVER PETIT FOUR,233.67000000000002,15,-0.1258641304347827,-122.85567309439698
T-LIGHT HOLDER SILVER SAUCER,42.92,5,0.6445981688708039,44.55661672501326
T-LIGHT HOLDER SWEETHEART HANGING,1688.22,102,0.2131946560412516,6001492.138241044
T-LIGHT HOLDER WHITE LACE,512.93,18,0.5456590739083879,1556.1369501101694
TABLE LAMP WHITE SHADE WOOD BASE,434.12,10,-2.0238396624472563,-2278.8343056407657
TABLECLOTH RED APPLES DESIGN,3027.38,83,1.5857693023640618,13088799.41010613
TALL ROCOCO CANDLE HOLDER,770.59,17,-2.0874232081911255,-8130.355288026172
TEA BAG PLATE RED RETROSPOT,3584.99,145,-0.45648555895207105,-1643820300.812826
TEA COSY BLUE STRIPE,877.38,28,-0.10102260005167137,-1278.2077802641547
TEA COSY RED  STRIPE,1093.6,49,0.6203470390063724,72399.37014022628
TEA FOR ONE POLKADOT,2125.18,70,-0.13921157876848134,-233646.37099848816
TEA PARTY  WRAPPING PAPER,929.0,62,-0.4481604147166823,-153389.51955956628
TEA PARTY BIRTHDAY CARD,1883.79,181,0.009842389955512496,575717019.7518941
TEA TIME BREAKFAST BASKET,2.1,1,0.0,0.0
TEA TIME DES TEA COSY,1121.82,56,-0.7001413562892231,-163342.53028128776
TEA TIME KITCHEN APRON,3456.15,82,0.2762193938652239,2366175.394455889
TEA TIME OVEN GLOVE,2931.3,153,-0.5202794143303853,-3283807874.1320124
TEA TIME PARTY BUNTING,12941.27,193,0.16377893835209,206549042157.75888
TEA TIME TABLE CLOTH,1769.25,24,14.716633466135457,256461.46660767603
TEA TIME TEA SET IN GIFT BOX,906.83,29,-1.4233322717622083,-20474.817769175166
TEA TIME TEA TOWELS,6045.0,1,-194.99999999999994,-1296652.4999999998
TEA TIME TEAPOT IN GIFT BOX,2360.68,54,-1.3313705708359416,-540183.1985390562
TEAL/FUSCHIA COL BEAD NECKLACE,94.43,4,-0.2571297297297298,-35.54946126998381
TEATIME FUNKY FLOWER BACKPACK FOR 2,732.2299999999999,4,0.6504610027855151,697.3318846479567
TEATIME GEL PENS ASST,82.08,5,1.6200000000000014,214.14887049600026
TEATIME PEN CASE & PENS,57.8,14,0.7617663043478261,167.2042025825257
TEATIME PUSH DOWN RUBBER,115.3,6,2.450868347338937,500.6167785662974
TEATIME ROUND PENCIL SHARPENER,205.42,42,0.050174238205107816,564.4380578536708
THE KING GIFT BAG,13.0,6,0.24795640326975477,5.710508618528613
THE KING GIFT BAG 25x24x12cm,11.76,7,0.08790697674418603,2.0145565465786053
THREE CANVAS LUGGAGE TAGS,243.49,10,0.04507654723127035,28.468109253262273
THREE MINI HANGING FRAMES,630.75,40,-0.24524243443174182,-7001.003327660041
TIGRIS EYE CHUNKY CHARM BRACELET,210.04,3,0.19942739079102725,55.75256751428576
TINY CRYSTAL BRACELET BLUE,12.52,1,-0.0059433962264151,-0.08185245283018876
TINY CRYSTAL BRACELET GREEN,25.28,2,-0.36562753036437234,-11.184107400809715
TINY CRYSTAL BRACELET RED,2.48,1,0.0,0.0
TOADSTOOL BEDSIDE LIGHT,2243.35,84,-0.6499944795823415,-4373128.6881456375
TOADSTOOL MONEY BOX,2549.11,110,-0.404835411174971,-36886074.37103457
TOAST ITS - BEST MUM,1010.21,56,0.3274751397720967,68798.7215878015
TOAST ITS - DINOSAUR,23.75,9,-0.1953125,-10.9377456369629
TOAST ITS - FAIRY FLOWER,704.55,38,-0.0014639037433155065,-38.57859230019609
TOAST ITS - HAPPY BIRTHDAY,494.54,55,-0.20458737553433845,-19128.368928252585
TOAST ITS - I LOVE YOU,998.83,96,-0.7150812712739514,-6722715.8727398
TOILET METAL SIGN,2155.89,173,0.020615181092158336,643796015.7024941
TOILET SIGN OCCUPIED OR VACANT,3718.09,141,0.01698934175472547,43337620.08128577
TOMATO CHARLIE+LOLA COASTER SET,905.5500000000001,46,-0.7766750223465855,-56391.713455695855
TOOL BOX SOFT TOY,1782.54,64,-0.7598682358545721,-603822.6846142717
TOOTHPASTE TUBE PEN,776.75,54,-0.0013762165450121478,-183.72702177018422
TOP SECRET PEN SET,57.5,8,0.42682926829268264,52.60942048932927
TOTE BAG I LOVE LONDON,2650.08,72,0.43066023396313563,1090604.0042584373
TOXIC AREA  DOOR HANGER,794.15,99,0.12216234553333905,1215390.209350672
TOY TIDY DOLLY GIRL DESIGN,1472.85,63,-0.006862832034093395,-4096.387703757881
TOY TIDY PINK POLKADOT,7437.94,134,-0.681898166998098,-1785632183.6887388
TOY TIDY SPACEBOY,2823.86,115,-0.003516848009571607,-571683.363888608
TOYBOX  WRAP,288.92,22,0.6111316955296013,1437.3134449255867
TRADITIONAL CHRISTMAS RIBBONS,4660.2,205,-0.08152814635491695,-116201726613.26671
TRADITIONAL KNITTING NANCY,10056.95,367,0.2603172296106031,4.065225655435487e+18
TRADITIONAL MODELLING CLAY,9602.32,230,2.134985404426052,67934232246353.58
TRADITIONAL NAUGHTS & CROSSES,6436.610000000001,196,-1.4611934699337266,-1219919600885.6487
TRADITIONAL PICK UP STICKS GAME,4944.37,204,-0.7331085301739589,-1007829364043.0868
TRADITIONAL WOODEN CATCH CUP GAME,4322.16,236,0.3278093244660664,8317558037883.907
TRADITIONAL WOODEN SKIPPING ROPE,10526.0,265,1.5069479236850396,1477145164280484.8
TRADTIONAL ALPHABET STAMP SET,4752.31,153,0.9793902271723994,10021699074.292309
TRANQUILITY MASALA INCENSE,42.0,7,-0.37715517241379304,-30.868686821120704
TRANSPARENT ACRYLIC TAPE DISPENSER,42.58,8,0.024282032400589106,2.2163185052983487
TRAVEL CARD WALLET FLOWER MEADOW,765.27,89,-0.08470394102910003,-313088.621797991
TRAVEL CARD WALLET I LOVE LONDON,2147.55,106,-0.23212799451750016,-12170135.96191896
TRAVEL CARD WALLET KEEP CALM,5314.900000000001,218,0.006009555772685016,33724291322.595154
TRAVEL CARD WALLET PANTRY,906.94,74,-0.008533442865612424,-8948.732855585418
TRAVEL CARD WALLET RETRO PETALS,674.53,62,0.28886363636363627,71786.14366180386
TRAVEL CARD WALLET RETROSPOT,958.2,90,0.03365676449969812,171344.51032391633
TRAVEL CARD WALLET SKULLS,925.29,86,0.0313128026227714,105140.66817787156
TRAVEL CARD WALLET SUKI,1062.0,91,0.08218413732348819,510090.0673999965
TRAVEL CARD WALLET TRANSPORT,1369.12,126,0.001202480410684405,270394.50072982296
TRAVEL CARD WALLET UNION JACK,1115.93,102,-0.0006515285286658828,-12123.395581148314
TRAVEL CARD WALLET VINTAGE LEAF,605.78,66,0.07676092379348119,25082.587965780207
TRAVEL CARD WALLET VINTAGE ROSE,226.2,39,0.2131248623651179,1983.5421683839854
TRAVEL CARD WALLET VINTAGE TICKET,2099.97,156,0.011499185131779626,69205249.88775665
TRAVEL SEWING KIT,8620.32,264,-0.6189173218318583,-451673808102647.9
"TRAY, BREAKFAST IN BED",3491.86,51,5.084634512722147,2292680.3414979624
TREASURE AHOY WALL ART,833.46,15,36.41999999999997,126798.75242302023
TREASURE ISLAND BOOK BOX,5528.04,175,2.419159397109587,234398897309.74658
TREASURE TIN BUFFALO BILL,3037.11,133,0.9927889272186141,965038350.6129587
TREASURE TIN GYMKHANA DESIGN,4709.07,184,0.5464988947987833,106360042784.99599
TREE T-LIGHT HOLDER WILLIE WINKIE,562.22,35,0.18004204470015486,2844.619663886612
TRELLIS COAT RACK,1118.61,43,1.5782883728871437,106353.18890877167
TRIANGULAR POUFFE VINTAGE,1176.6000000000001,15,0.34320506171558934,1686.8357853933758
TRIPLE HOOK ANTIQUE IVORY ROSE,2655.13,152,0.25555453155907204,1328181785.8945477
TRIPLE PHOTO FRAME CORNICE,7173.55,153,1.989181432110417,30724820589.267574
TRIPLE WIRE HOOK IVORY HEART,766.1,30,-1.6195522507395856,-21650.15356034664
TRIPLE WIRE HOOK PINK HEART,272.91,19,-0.6683273738577673,-1115.500365930116
TROPICAL  HONEYCOMB PAPER GARLAND,2987.82,45,-0.9106778708169369,-198330.74609459037
TROPICAL HOLIDAY PURSE,81.66,4,-0.25708812260536396,-30.73704614022989
TROPICAL LUGGAGE TAG,105.91,21,-0.026331130975514944,-20.63729963103572
TROPICAL PASSPORT COVER,439.65,17,-0.23026779503825637,-511.7006015444895
TUB 24 PINK FLOWER PEGS,271.04,37,0.24802773729963307,2285.9303346351635
TUMBLER BAROQUE,268.53,23,-0.3846514366462551,-924.8939302250859
TUMBLER NEW ENGLAND,553.53,36,-3.368793590951933,-57643.750725459504
"TUMBLER, BAROQUE",84.04,6,-1.2850000000000006,-191.3133525754002
"TUMBLER, NEW ENGLAND",182.3,12,-0.32770833333333366,-187.49356887685929
TURQ ICE CREAM BUM BAG,63.21,3,0.01871794871794925,1.5747880076923528
TURQ PENDANT TRIPLE SHELL NECKLACE,52.31,3,0.8755208333333331,60.95779656770833
TURQ STONE/CRYSTAL EARRINGS,113.97,4,0.2021580049744731,33.73278761342389
TURQ+RED BOUDICCA LARGE BRACELET,377.04,15,-0.003325012481278034,-5.236860243457013
TURQUOISE BERTIE GLASS BEAD CHARM,69.85,3,4.014999999999998,373.2759552499999
TURQUOISE CHRISTMAS TREE,6.25,4,-0.34090909090909116,-3.1195312500000036
TURQUOISE CRYSTAL+GLASS BRACELET,119.23,4,-0.5985395189003442,-104.48383743823037
TURQUOISE GLASS TASSLE BAG CHARM,121.38,7,-0.5953687112336319,-140.82570576628555
TURQUOISE HEART OF GLASS BRACELET,53.42,5,0.5935981308411216,51.069291666943954
TUSCAN VILLA BIRD FEEDER,148.63,9,0.01181818181818184,4.141820862793911
TUSCAN VILLA BIRD TABLE,156.75,11,1.925,860.9101340892801
TUSCAN VILLA DOVECOTE,99.0,4,-1.5714285714285712,-227.77212857142862
TUSCAN VILLA DOVECOTE BIRD FEEDER,399.03,18,-0.09946884869365491,-220.67898218521188
TUSCAN VILLA FEEDING STATION,99.0,7,0.0,0.0
TV DINNER TRAY AIR HOSTESS,1506.97,54,0.08682060025279977,22487.045017941375
TV DINNER TRAY DOLLY GIRL,1536.9099999999999,59,-0.41938654814874887,-178414.9970159209
TV DINNER TRAY VINTAGE PAISLEY,1623.04,59,-0.6843057317035817,-307431.118523732
TWO DOOR CURIO CABINET,2577.45,61,-2.9680398101766414,-2562204.3584793294
UBO-LIGHT TRIOBASE BLUE,3.4,2,-0.16999999999999996,-0.69938
UBO-LIGHT TRIOBASE PURPLE,4.25,3,-0.425,-2.4041187500000007
UNION FLAG WINDSOCK,428.18999999999994,17,2.668813056379821,5776.041724875084
UNION JACK FLAG LUGGAGE TAG,1296.1299999999999,80,-0.3389897822214737,-900015.4887441418
UNION JACK FLAG PASSPORT COVER,2043.79,66,-0.9925711839375708,-1094246.46690286
UNION JACK HOT WATER BOTTLE,139.86,2,0.0,0.0
UNION STRIPE CUSHION COVER,503.75,38,-0.13034544754077315,-2456.0260152124433
UNION STRIPE WITH FRINGE  HAMMOCK,6952.31,114,0.30338274466131904,110378913.00911593
URBAN BLACK RIBBONS,870.35,59,-0.24471310461228046,-58954.856259932814
UTILTY CABINET WITH HOOKS,2610.29,5,-498.05799999999994,-2093785.1037467786
VANILLA INCENSE 40 CONES IN TIN,36.25,6,0.19861830742659758,12.755086215457693
VANILLA INCENSE IN TIN,920.67,67,0.08182448036951487,44698.93271184231
VANILLA SCENT CANDLE JEWELLED BOX,2700.73,64,-0.553584062626934,-666494.5420503224
VEGETABLE GARDEN CHOPPING BOARD,392.34,18,-0.7258044596912524,-1583.2538507514917
VEGETABLE MAGNETIC  SHOPPING LIST,49.8,3,-1.1999999999999993,-79.54055999999997
VICTORIAN  METAL POSTCARD SPRING,3207.69,123,-0.35020374640295443,-138616028.74446127
VICTORIAN GLASS HANGING T-LIGHT,33187.97,404,0.2552940131467187,4.473692434543144e+20
VICTORIAN SEWING BOX LARGE,7674.8,62,-1.7419779725623983,-4925566.713945992
VICTORIAN SEWING BOX MEDIUM,6909.37,101,0.8264836653263459,86563324.13909595
VICTORIAN SEWING BOX SMALL,7106.95,134,-0.11463019668387306,-286815163.95652103
VICTORIAN SEWING KIT,2823.83,78,-1.5376824814057664,-7350800.846692828
VILLAGE SHOW WALL ART,2072.42,17,109.6013333333333,1148072.3564066258
VINTAGE  2 METER FOLDING RULER,3075.37,132,-1.5275204376197749,-1366843664.3928933
VINTAGE  2 METRE FOLDING RULER,3375.7,103,-0.6713036066537689,-41565154.152200766
VINTAGE BEAD COSMETIC BAG,156.85,6,-0.025845718755641116,-7.1817328861159195
VINTAGE BEAD NOTEBOOK,433.19,12,0.24323100817687635,330.68126049226265
VINTAGE BEAD PINK EVENING BAG,937.25,33,-0.05877619784271768,-1279.427107598783
VINTAGE BEAD PINK JEWEL BOX,17.0,2,0.4250000000000001,8.742250000000004
VINTAGE BEAD PINK JEWEL STAND,4.95,1,0.0,0.0
VINTAGE BEAD PINK PURSE,1068.32,41,-0.26645819354315725,-14171.979963090966
VINTAGE BEAD PINK SCARF,985.84,30,-0.026474836006835225,-455.4285673871045
VINTAGE BEAD PINK SHADE,16.25,2,-6.874999999999997,-135.17968749999997
VINTAGE BELLS GARLAND,2443.35,117,0.4586239159001314,78052450.77241546
VINTAGE BILLBOARD DRINK ME MUG,1385.28,73,-0.17157059561591265,-249831.06517723567
VINTAGE BILLBOARD LOVE/HATE MUG,1890.33,82,-1.174921964555505,-5504867.023096279
VINTAGE BILLBOARD MUG,1186.23,52,-1.3681294416732466,-230523.77365114007
VINTAGE BILLBOARD TEA MUG,2251.77,36,16.312354147044154,1135474.3708036086
VINTAGE BLUE KITCHEN CABINET,3685.0,17,-8.550531914893613,-159259.83895116957
VINTAGE BLUE TINSEL REEL,0.84,1,0.0,0.0
